color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,totalSeasons
,,,,,,,,,,,,,,,,,,,,,,,,,,,,A Shine of Rainbows,2009,PG,13 Feb 2010,101 min,"Drama, Family",Vic Sarin,"Vic Sarin, Catherine Spear, Dennis Foon","Connie Nielsen, Aidan Quinn, John Bell","Maire O'Donnell is a loving woman as rare as a double rainbow. Joyful, warm and caring, she adopts a young orphan named Tomas and whisks him off to a new home on remote Corrie Island, off the coast of Ireland. Maire shares with Tomas the joys of her island home and introduces him to the whimsical local folklore, including the secret of the seals, and teaches him that everything you need is inside of you- if you really look. But Maire's stern husband Alec silently disapproves of Tomas' timidity and halting speech. He can't hide his disappointment that Tomas isn't the kind of child he was hoping for and his reluctance to get to know the boy makes Tomas unsure of whether he really belongs. Soon though, Tomas too falls in love with his home, befriending local children, descending into a secret bat-filled cave, and saving a stranded baby seal. When tragedy strikes however, Tomas is faced with his greatest challenge yet. He'll lose everything unless he can find- and share- the unique gifts inside of him. Risking all, Tomas embarks on a perilous journey where he will need to call on his ability to see joy and color even when in the darkest place, in order to triumph and come home. A Shine Of Rainbows is a story about the transformational power of love, about finding acceptance, discovering ourselves, and realizing that rainbows are all around us- and within us too.",English,"Canada, Ireland",4 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BMTQ5NjU0ODg4N15BMl5BanBnXkFtZTcwMTI4OTY4Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,7.1,"2,358",tt1014774,movie,15 Mar 2011,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Hit List,2011,R,03 Apr 2011,90 min,"Action, Thriller",William Kaufman,"Chad Law, Evan Law","Cuba Gooding Jr., Cole Hauser, Jonathan LaPaglia","In Spokane, an elite government killer goes rogue on the day that engineer Allen Campbell loses a promotion and finds his best man with his wife. Allen goes drinking that night and chats up a stranger who turns out to be Jonas, the hit man. Jonas asks Allen to give him a list of five people he'd like to see dead, so a drunk Allen lists his boss, the guy who got the promotion, a nasty bookie, the best man, and his wife. By the next morning, the boss is dead, and Allen realizes Jonas is for real. Can he stop Jonas?",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMTM4ODQyNDM3Nl5BMl5BanBnXkFtZTcwNjY3MTk1NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,"11,894",tt1575694,movie,10 May 2011,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emma,2009,TV-PG,24 Jan 2010,240 min,"Comedy, Drama, Romance",N/A,N/A,"Romola Garai, Michael Gambon, Jonny Lee Miller","Emma Woodhouse seems to be perfectly content, to have a loving father for whom she cares, friends, and a home. But Emma has a terrible habit: matchmaking. She cannot resist finding suitors for her friends, most of all Harriet Smith. Emma is desperate for Harriet to find happiness, but every suitor she finds for her friend ends up attracted to Emma. But is Emma so focused on Harriet's happiness that she is not considering her own happiness in love?",English,United Kingdom,Won 1 Primetime Emmy. 1 win & 9 nominations total,https://m.media-amazon.com/images/M/MV5BNjNlN2EwODctOGNlMy00OWRhLWExMGEtZGYzYjhkN2IwOTM4XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,"17,299",tt1366312,series,,,,,True,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Videodrome,1983,R,04 Feb 1983,87 min,"Horror, Sci-Fi, Thriller",David Cronenberg,David Cronenberg,"James Woods, Debbie Harry, Sonja Smits","Max Renn is the President of Channel 83 Civic-TV, a small television station on the UHF dial. He defends his programming of largely X-rated shows - which depict graphic sex and extreme violence - as a pure matter of economic survival as a small station. Behind closed doors in specific company, he would admit that he enjoys such programming, but as President will stay away from associated activities that may be dangerous for him in its purchase. His current girlfriend, radio personality Nicki Brand, who he met on a television talk show, is sexually aroused by light mutilation on her person, that despite or because her radio show is like an open air crisis hotline. On that same talk show, the other guest via video feed was Professor Brian O'Blivion - solely his stage name - who believes that television and video broadcasts will one day overtake the world as reality, which may make Max's programming in combination more dangerous. In Max's search for the next big thing in like programming already on Channel 83, Harlan, his pirater who scans satellite signals, illegally obtains a satellite feed of something called Videodrome, which depicts continual sexualized torture and murder with no storyline of which to speak. The background behind Videodrome is unknown, but believing it is that big thing for which he is looking, Max is determined to find the producers so that he can purchase it for his station. He is concerned for Nicki if she goes ahead against his warnings in wanting to appear on Videodrome, however it does not lessen his desire to purchase it. If Max in turn does not heed the warning of Masha, one of his long time show suppliers, based on what little she discovers about it, Max may discover that Videodrome is just the next but destructive step in O'Blivion's prognostication.","English, Spanish, Japanese, French, Italian",Canada,3 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BNzdlNDk0YTMtNWJjOS00NzhlLThiOTAtZDUyOWNkNDQ2NmU3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.2,"96,603",tt0086541,movie,31 Aug 2004,"$2,120,439",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Spanish Apartment,2002,R,20 Jun 2003,122 min,"Comedy, Drama, Romance",Cédric Klapisch,Cédric Klapisch,"Romain Duris, Judith Godrèche, Kelly Reilly","As part of a job that he is promised, Xavier, an economics student in his twenties, signs on to a European exchange program in order to gain working knowledge of the Spanish language. Promising that they'll remain close, he says farewell to his loving girlfriend, then heads to Barcelona. Following his arrival, Xavier is soon thrust into a cultural melting pot when he moves into an apartment full of international students. An Italian, an English girl, a boy from Denmark, a young girl from Belgium, a German and a girl from Tarragona all join him in a series of adventures that serve as an initiation to life.","French, Spanish, English, Catalan, Danish, German, Italian","France, Spain",8 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BYzZkMWY5M2ItOTA1Yi00MWQ0LWE4OTgtNWY1YmE0NjQyOTdlXkEyXkFqcGdeQXVyMjc4MjcxNzI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.3,"41,725",tt0283900,movie,02 Nov 2009,"$3,897,799",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Song One,2014,PG-13,22 Jan 2015,86 min,"Drama, Music, Romance",Kate Barker-Froyland,Kate Barker-Froyland,"Anne Hathaway, Johnny Flynn, Ben Rosenfield","Estranged from her family, Franny returns home when an accident leaves her brother comatose. Retracing his life as an aspiring musician, she tracks down his favorite musician, James Forester. Against the backdrop of Brooklyn's music scene, Franny and James develop an unexpected relationship and face the realities of their lives.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMjM4NDM5NDI1OV5BMl5BanBnXkFtZTgwMDQ4NjE0MzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.8,"10,039",tt2182972,movie,24 Mar 2015,"$32,251",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Murder by Numbers,2002,R,19 Apr 2002,115 min,"Crime, Mystery, Thriller",Barbet Schroeder,Tony Gayton,"Sandra Bullock, Ben Chaplin, Ryan Gosling","Richard Haywood, a Californian high school's coolest kid, secretly teams up with another rich kid in his class, brilliant nerd Justin 'Bonaparte' Pendleton, whose erudition, specially in forensic matters, allows them to plan elaborately perfect murders, just for the kick, for which they set up Richard's marijuana supplier, their school's janitor Ray Feathers, as a psychotic serial killer. The case is assigned to detectives Cassie 'the hyena' Mayweather, who carries a sequoia-size chip on the shoulder from her previous life, and her brilliant new partner, Sam Kennedy, who just transferred from the vice squad; they can work together very well, and even fit romantically, but fall out over different professional attitudes towards the investigation, which Captain Rod Cody and her understandably vindictive abused ex, Assistant D.A. Al Swanson, soon ban her from when she disobeys instructions and hand to him. When the plotting boys both dig class-mate Lisa Mills, their unnatural bond comes under stress- will it break, allowing the hard-pressed police to bring them down?",English,United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMTI4MTcyMTU1OF5BMl5BanBnXkFtZTYwMTE5MDE3._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.1,"59,448",tt0264935,movie,N/A,"$31,945,749",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter in Wartime,2008,R,27 Nov 2008,103 min,"Drama, History, War",Martin Koolhoven,"Martin Koolhoven, Paul Jan Nelissen, Jan Terlouw","Martijn Lakemeier, Jamie Campbell Bower, Yorick van Wageningen","In the Nazi-occupied Netherlands, a teenage boy gets involved in the Dutch Resistance after coming to the aid of a wounded RAF pilot.","Dutch, English, German","Netherlands, Belgium",10 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BMTY1MTU3NTM0M15BMl5BanBnXkFtZTcwMTgxNjk5MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.0,"13,159",tt0795441,movie,26 Jul 2011,"$543,100",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freaky Deaky,2012,R,22 Apr 2012,90 min,"Comedy, Crime, Thriller",Charles Matthau,"Elmore Leonard, Charles Matthau","Billy Burke, Christian Slater, Crispin Glover","He used to be on the bomb squad, but it's not until he transfers out that Chris Mankowski really begins juggling with dynamite. Rape and revenge are just the tip of the iceberg in a twisty tale that brings Detroit denizens to life - and occasional death - in all their seedy glory, circa 1974.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BMjExNDM1ODAyNF5BMl5BanBnXkFtZTcwMzgwNDk5Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"23,312",tt0938305,movie,26 Feb 2013,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Train,1964,Not Rated,07 Mar 1965,133 min,"Action, Thriller, War",John Frankenheimer,"Franklin Coen, Frank Davis, Rose Valland","Burt Lancaster, Paul Scofield, Jeanne Moreau","As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.","English, German","France, Italy, United States",Nominated for 1 Oscar. 1 win & 3 nominations total,https://m.media-amazon.com/images/M/MV5BNTc2MmJhYzYtOTY2Zi00YWJlLTkzNDYtYWFjYzVhYjQzNGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.8,"17,312",tt0059825,movie,05 May 2015,N/A,N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trade of Innocents,2012,PG-13,28 Sep 2012,88 min,"Drama, Thriller",Christopher M. Bessette,Christopher M. Bessette,"Dermot Mulroney, Mira Sorvino, John Billingsley","In the back streets of a tourist town in present-day Southeast Asia, we find a filthy cinder block room; a bed with soiled sheets; a little girl waits for the next man. Alex (Dermot Mulroney), a human trafficking investigator, plays the role of her next customer as he negotiates with the pimp for the use of the child. Claire (Mira Sorvino), Alex's wife, is caught up in the flow of her new life in Southeast Asia and her role as a volunteer in an aftercare shelter for rescued girls where lives of local neighborhood girl's freedoms and dignity are threatened. Parallel story lines intertwine and unfold twists against the backdrop of the dangerous human trafficking world, in a story of struggle, life, hope and redemption in the ""TRADE of INNOCENTS.""",English,"United States, Thailand",4 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BMjMyMTk3NzIwM15BMl5BanBnXkFtZTcwNzQ5NDMzOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,5.4,990,tt1772408,movie,11 Dec 2012,"$15,091",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Protector,2005,R,08 Sep 2006,111 min,"Action, Crime, Drama",Prachya Pinkaew,"Napalee, Piyaros Thongdee, Joe Wannapin","Tony Jaa, Nathan Jones, Xing Jin","In Bangkok, the young Kham was raised by his father in the jungle with elephants as members of their family. When his old elephant and the baby Kern are stolen by criminals, Kham finds that the animals were sent to Sidney. He travels to Australia, where he locates the baby elephant in a restaurant owned by the evil Madame Rose, the leader of an international Thai mafia. With the support of the efficient Thai sergeant Mark, who was involved in a conspiracy, Kham fights to rescue the animal from the mobsters.","Thai, English, Mandarin, Vietnamese","Thailand, United States, Hong Kong, France",N/A,https://m.media-amazon.com/images/M/MV5BMzlkYjg4MzEtMzM4My00NzVkLWEyZDUtMjYwNTNkNjZjYWMzXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,7.0,"37,932",tt0427954,movie,02 Jan 2007,"$12,044,087",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stiff Upper Lips,1997,R,12 Jun 1998,94 min,Comedy,Gary Sinyor,"Paul Simpkin, Gary Sinyor, Stephen Deitch","David Artus, Kevin Furlong, Nicholas Selby","Young upper-class fellow Edward (Samuel West) arrives with his friend Cedric Trilling (Robert Portal) at the family manse, Ivory Hall. He plans to pair off Cedric with his sister Emily (Georgina Cates). Emily, on the other hand, falls in love with a son of local peasant, George (Sean Pertwee). Old Aunt Agnes (Prunella Scales) sends all the bunch off, first to Italy and then to India, so Emily would forget George, who is an undesirable partner for her because of class differences, and choose Cedric.","Latin, English","United Kingdom, India",N/A,https://m.media-amazon.com/images/M/MV5BNGRiMzZjZjctYWY0Ny00Zjg1LThkYzktODcxOGQwNmYzYzNjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",N/A,6.2,"1,122",tt0120210,movie,12 Sep 2000,"$72,482",N/A,N/A,True,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,The Inbetweeners,2008–2010,TV-14,25 Jan 2010,25 min,Comedy,N/A,N/A,"Simon Bird, James Buckley, Blake Harrison","The exploits of four friends, who are socially only marginally above what one of them calls ""the freaks"", are presented as they grow from their late teen years into adults and as they go on their quest, usually unsuccessfully, for such grown up things as beer and sex. Simon Cooper, Jay Cartwright and Neil Sutherland have been friends for some time. Insecure Simon's main quest in life is to get long time friend, Carli D'Amato, to be his girlfriend. Jay is the big talker whose stories, especially about his sexual conquests, are more fantasy than reality. And slightly dim-witted Neil is generally two steps behind everyone else in comprehension of life, and who is always defending his father from beliefs that he's a closet homosexual. Into the group comes its fourth member, Will McKenzie, who met them when he transferred into their school, Rudge Park Comprehensive, at the start of sixth form, as Will's newly divorced mum could no longer afford his private school tuition. Nerdish and straight-laced Will, ridiculed for carrying a briefcase, insinuated himself in the group - not aiming his sights too high - as he tried not to be labeled as one of the freaks. Regardless, he is still the target of the school's ""psycho bully"", Mark Donovan, and the head of Rudge Park's sixth form, Mr. Gilbert. Will's initial saving grace in bonding with his new mates may have been that they all want to shag his pretty but protective mother, Polly.",English,United Kingdom,Won 1 BAFTA Award13 wins & 14 nominations total,https://m.media-amazon.com/images/M/MV5BMmFlZjEyZjItODJkZS00MWU3LTg0MDMtZjRiYTFhNDE4ODRjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,"89,774",tt1220617,series,,,,,True,3
